Start period,Rank,Relation: ID,Stay opportunity,Status selection,Stay: ID,Institution,Stay: GPA outgoing
Second Semester 2019,3,184,Exchange Student Undergraduate-Pontificia Universidade Católica do Rio Grande do Sul (PUCRS)-Universidad de los Andes-Outgoing,Selected,7769,Pontificia Universidade Católica do Rio Grande do Sul (PUCRS),"3,62"
First Semester 2019,1,1062,Exchange Student-Fundación ESADE-Universidad Ramón Llull-School of Management-Outgoing,Selected,3527,Fundación ESADE - Universidad Ramón Llull,"3,87"
First Semester 2019,2,981,Exchange Student-Maastricht University-School of Business and Economics-School of Management-Outgoing,Rejected,3527,Maastricht University,"3,87"
First Semester 2019,3,71,Exchange Student Undergraduate-Frankfurt School of Finance & Management-School of Management-Outgoing,Rejected,3527,Frankfurt School of Finance & Management,"3,87"
First Semester 2022,1,1519,Exchange Student-Universidad de Alicante-Universidad de los Andes-Outgoing,Selected,17056,Universidad de Los Andes,
First Semester 2022,2,1392,Exchange Student-Universidad Nacional Autónoma de México UNAM-Universidad de los Andes-Outgoing,Rejected,17056,Universidad Nacional Autónoma de México,
First Semester 2022,3,139,Exchange Student-McGill University-Universidad de los Andes-Outgoing,Rejected,17056,McGill University,
Second Semester 2019,1,395,Exchange Student-University of Bristol-Universidad de los Andes-Outgoing,Rejected,8112,University of Bristol,"4,23"
Second Semester 2019,2,84,Exchange Student-Helsingin Yliopisto-Universidad de los Andes-Outgoing,Rejected,8112,Helsingin Yliopisto,"4,23"
Second Semester 2019,3,1475,Exchange Student-Universität St. Gallen-School of Law-Outgoing,Selected,8112,Universität St. Gallen,"4,23"
Second Semester 2021,1,1471,Exchange Student-Université de Bordeaux-School of Economics-Outgoing,Selected,11555,Université de Bordeaux,"4,57"
Second Semester 2020,2,596,Exchange Student-Université Toulouse 1 Capitole-School of Economics-Outgoing,Rejected,11555,Université Toulouse 1 Capitole,"4,57"
Second Semester 2020,3,1661,Exchange Student Undergraduate-Université Grenoble Alpes-Universidad de los Andes-Outgoing,Rejected,11555,Université Grenoble Alpes,"4,57"
Second Semester 2020,1,1024,Exchange Student-Technische Universiteit Eindhoven-Department of Industrial Engineering-Outgoing,Rejected,11906,Technische Universiteit Eindhoven,"3,38"
Second Semester 2021,2,1243,SMILE-Exchange Student Undergraduate-Instituto Técnico Superior-Universidade Técnica de Lisboa-Department of Industrial Engineering-Outgoing,Selected,11906,Universidade de Lisboa,"3,38"
Second Semester 2020,3,159,Exchange Student-Politecnico di Milano-School of Engineering-Outgoing,Rejected,11906,Politecnico di Milano,"3,38"
Second Semester 2020,1,395,Exchange Student-University of Bristol-Universidad de los Andes-Outgoing,Rejected,11880,University of Bristol,"4,05"
Second Semester 2020,2,1311,Exchange Student-Curtin University-Universidad de los Andes-Outgoing,Rejected,11880,Curtin University,"4,05"
Second Semester 2020,3,842,Exchange Student Undergraduate-University of Sussex-Universidad de los Andes-Outgoing,Rejected,11880,University of Sussex,"4,05"
Second Semester 2019,1,114,Exchange Student-Johannes Gutenberg-Universität Mainz-Universidad de los Andes-Outgoing,Selected,11880,Johannes Gutenberg-Universität Mainz,"4,05"
First Semester 2019,1,1014,Exchange Student-Erasmus Universiteit Rotterdam-School of Economics-Outgoing,Selected,3665,Erasmus Universiteit Rotterdam,"4,09"
First Semester 2019,2,1091,Exchange Student-University of Groningen-School of Economics-Outgoing,Rejected,3665,Rijksuniversiteit Groningen,"4,09"
First Semester 2019,3,371,Exchange Student-Université de Strasbourg-School of Economics-Outgoing,Rejected,3665,Université de Strasbourg,"4,09"
Inter-semester 2020,1,1749,SURF-North Carolina State University-Universidad de los Andes-Outgoing,Selected,12521,North Carolina State University,"3,83"
Inter-semester 2020,1,1100,SURF-Cornell University-Universidad de los Andes-Outgoing,Selected,12637,Cornell University,"3,83"
Inter-semester 2019,1,,,Pending,8193,Cornell University,"4,79"
Second Semester 2018,1,569,Double Degree-IMT Atlantique-STAR-School of Engineering-Outgoing,Pending,4073,IMT Atlantique,
Second Semester 2021,1,149,Exchange Student-Nova School of Business and Economics-School of Management-Outgoing,Rejected,15282,Universidade Nova de Lisboa,"3,78"
Second Semester 2021,2,1062,Exchange Student-Fundación ESADE-Universidad Ramón Llull-School of Management-Outgoing,Rejected,15282,Universitat Ramon Llull,"3,78"
Period 2019-11,1,1478,FUBiS-1.03 Semi-Intensive German Language Intermediate B1-Freie Universitat Berlin-Universidad de los Andes-Outgoing,Pending,7203,Freie Universität Berlin,
Second Semester 2019,1,74,Exchange Student Undergraduate-Freie Universität Berlin-Universidad de los Andes-Outgoing,Selected,7560,Freie Universität Berlin,"4,28"
Second Semester 2019,2,513,Exchange Student Undergraduate-Justus Liebig Universität Giessen-Universidad de los Andes-Outgoing,Rejected,7560,Justus-Liebig-Universität Giessen,"4,28"
First Semester 2020,1,149,Exchange Student-Nova School of Business and Economics-School of Management-Outgoing,Selected,8525,Universidade Nova de Lisboa,"4,16"
First Semester 2020,2,1062,Exchange Student-Fundación ESADE-Universidad Ramón Llull-School of Management-Outgoing,Rejected,8525,Universitat Ramon Llull,"4,16"
First Semester 2020,3,225,Exchange Student-Tulane University-School of Management-Outgoing,Rejected,8525,Tulane University,"4,16"
First Semester 2019,1,319,Exchange Student-Universidade Católica Portuguesa-School of Law-Outgoing,Selected,3489,Universidade Católica Portuguesa,"4,22"
First Semester 2019,2,996,Exchange Student-Tilburg University-School of Law-Outgoing,Rejected,3489,Tilburg University,"4,22"
First Semester 2019,3,926,Study Abroad-Universidad Carlos III de Madrid-Universidad de los Andes-Outgoing,Rejected,3489,Universidad Carlos III de Madrid,"4,22"
First Semester 2022,1,159,Exchange Student-Politecnico di Milano-School of Engineering-Outgoing,Selected,16383,Politecnico di Milano,"4,20"
First Semester 2022,2,342,Exchange Student-Universitat Politècnica de València-School of Engineering-Outgoing,Rejected,16383,Universitat Politècnica de València,"4,20"
First Semester 2022,3,2094,SMILE-Exchange Student Undergraduate-Universitat Politecnica de Catalunya-Industrial Engineering Department-Outgoing,Rejected,16383,Universitat Politècnica de Catalunya,"4,20"
Second Semester 2019,1,1062,Exchange Student-Fundación ESADE-Universidad Ramón Llull-School of Management-Outgoing,Pending,7559,Universitat Ramon Llull,"4,00"
Second Semester 2019,2,51,Exchange Student-Ecole des Hautes Etudes Commerciales (HEC) de Montréal-School of Management-Outgoing,Pending,7559,Ecole des Hautes Etudes Commerciales (HEC) de Montréal,"4,00"
Second Semester 2019,3,16,Exchange Student-Audencia Nantes-School of Management-Outgoing,Pending,7559,Audencia Business School,"4,00"
First Semester 2021,1,2488,CINDA-Universidad de Málaga-Uniandes de los Andes-Outgoing,Selected,11970,Universidad de Málaga,"4,17"
Second Semester 2020,2,1519,Exchange Student-Universidad de Alicante-Universidad de los Andes-Outgoing,Rejected,11970,Universidad de Alicante,"4,17"
Second Semester 2020,3,1241,SMILE-Exchange Student Undergraduate-Instituto Técnico Superior-Universidade Técnica de Lisboa-Department of Architecture-Outgoing,Rejected,11970,Universidade de Lisboa,"4,17"
Second Semester 2022,1,1506,Exchange Master Student-Instituto Tecnológico y de Estudios Superiores de Monterrey (ITESM) EGADE Business School-School of Management - Outgoing,Selected,19781,Instituto Tecnológico y de Estudios Superiores de Monterrey (ITESM),"3,85"
Second Semester 2022,2,4490,Exchange Master Student-Universidad de Chile-School of Management-Outgoing,Rejected,19781,Universidad de Chile,"3,85"
First Semester 2021,1,1062,Exchange Student-Fundación ESADE-Universidad Ramón Llull-School of Management-Outgoing,Cancelled,13427,Universitat Ramon Llull,"4,34"
First Semester 2021,2,998,Exchange Student Undergraduate-IE University-Campus Madrid-School of Management-Outgoing,Cancelled,13427,IE Universidad,"4,34"
Second Semester 2021,1,1062,Exchange Student-Fundación ESADE-Universidad Ramón Llull-School of Management-Outgoing,Selected,15113,Universitat Ramon Llull,"4,34"
Second Semester 2021,2,998,Exchange Student Undergraduate-IE University-Campus Madrid-School of Management-Outgoing,Rejected,15113,IE Universidad,"4,34"
Second Semester 2022,1,3860,Double Degree-Tilburg University-School of Management-Outgoing,Selected,19895,Tilburg University,"4,44"
Second Semester 2018,1,564,Exchange Student-KEDGE BS-Bourdeaux-School of Management-Outgoing,Rejected,2358,Universidad de Investigación de Tecnología Experimental YACHAY,"4,28"
Second Semester 2018,2,887,Exchange Student-Copenhagen Business School- School of Management-Outgoing,Selected,2358,Handelshøjskolen i København,"4,28"
Second Semester 2018,3,652,"Exchange Student-University of Technology, Sydney-Universidad de los Andes-Outgoing",Rejected,2358,University of Technology Sydney,"4,28"
Second Semester 2022,1,159,Exchange Student-Politecnico di Milano-School of Engineering-Outgoing,Rejected,19243,Politecnico di Milano,"4,07"
Second Semester 2022,2,453,Exchange Student-University of Regina-Universidad de los Andes-Outgoing,Rejected,19243,University of Regina,"4,07"
Second Semester 2022,3,4446,Exchange Student-Universidad del País Vasco-Uniandes-Outgoing,Selected,19243,Universidad del País Vasco / Euskal Herriko Unibertsitatea,"4,07"
First Semester 2019,1,1087,Exchange Student-Universidad del País Vasco-School of Engineering-Outgoing,Selected,3454,Universidad del País Vasco / Euskal Herriko Unibertsitatea,"3,33"
First Semester 2019,2,926,Study Abroad-Universidad Carlos III de Madrid-Universidad de los Andes-Outgoing,Rejected,3454,Universidad Carlos III de Madrid,"3,33"
First Semester 2019,3,274,Exchange Student-Universidad de Santiago de Compostela-Universidad de los Andes-Outgoing,Rejected,3454,Universidad de Santiago de Compostela,"3,33"
Second Semester 2022,1,837,Exchange Student-University College London-Universidad de los Andes-Outgoing,Pending,18479,University College London,"4,44"
Second Semester 2022,2,2432,CINDA-Universitat Politècnica de Catalunya-Uniandes de los Andes-Outgoing,Pending,18479,Universitat Politècnica de Catalunya,"4,44"
Second Semester 2022,1,4585,GE3-Universidad de los Andes-Outgoing,Selected,19279,,"4,44"
Inter-semester 2019,1,,,Pending,9190,Vanderbilt University,"3,99"
Second Semester 2019,1,136,SMILE-Exchange Student-Lunds Universitet-School of Engineering-Outgoing,Selected,7730,Lunds universitet,"4,10"
Second Semester 2019,2,747,Exchange Student-Kungliga Tekniska högskolan (KTH)-School of Engineering-Outgoing,Rejected,7730,Kungliga Tekniska högskolan (KTH),"4,10"
Second Semester 2019,3,842,Exchange Student Undergraduate-University of Sussex-Universidad de los Andes-Outgoing,Rejected,7730,University of Sussex,"4,10"
Second Semester 2022,1,905,Exchange Student-Universitat Politècnica de Catalunya-(ETSAB)-Architecture Department-Outgoing,Selected,19189,Universitat Politècnica de Catalunya,"4,58"
Second Semester 2022,2,1008,SMILE Exchange-Universidad Politécnica de Madrid-ETS-Architecture Department-Outgoing,Rejected,19189,Universidad Politécnica de Madrid,"4,58"
Second Semester 2022,3,153,Exchange Student-Politecnico di Milano-Department of Architecture-Outgoing,Rejected,19189,Politecnico di Milano,"4,58"
First Semester 2022,1,3769,Exchange Master Student-Universidad del País Vasco-School of Engineering-Outgoing,Selected,16952,Universidad del País Vasco / Euskal Herriko Unibertsitatea,"4,75"
First Semester 2022,2,2508,Exchange Master Student-Universidad Nacional Autónoma de México UNAM-Universidad de los Andes-Outgoing,Rejected,16952,Universidad Nacional Autónoma de México,"4,75"
First Semester 2022,3,3744,Exchange Master Student-Universidad de Chile-School of Engineering-Outgoing,Rejected,16952,Universidad de Chile,"4,75"
First Semester 2022,1,62,Exchange Student Undergraduate-ESSEC Business School-School of Management-Outgoing,Selected,16249,ESSEC Business School,"4,20"
First Semester 2022,2,51,Exchange Student-Ecole des Hautes Etudes Commerciales (HEC) de Montréal-School of Management-Outgoing,Rejected,16249,Ecole des Hautes Etudes Commerciales (HEC) de Montréal,"4,20"
First Semester 2022,3,2856,Exchange Student-St.John's  University-Universidad de los Andes-Outgoing,Rejected,16249,St. John's University,"4,20"
First Semester 2020,1,,,Pending,11173,University of Tsukuba,"4,54"
First Semester 2020,2,,,Pending,11173,Sophia University,"4,54"
First Semester 2019,1,71,Exchange Student Undergraduate-Frankfurt School of Finance & Management-School of Management-Outgoing,Rejected,3490,Frankfurt School of Finance & Management,"3,91"
First Semester 2019,2,538,Exchange Student-Universität Mannheim-School of Management-Outgoing,Rejected,3490,Universität Mannheim,"3,91"
First Semester 2019,3,462,Exchange Student-Zeppelin University-Universidad de los Andes-Outgoing,Selected,3490,Zeppelin Universität,"3,91"
First Semester 2022,1,981,Exchange Student-Maastricht University-School of Business and Economics-School of Management-Outgoing,Rejected,16481,Maastricht University,"3,91"
First Semester 2022,2,1532,Exchange Student-NEOMA Business School-School of Management-Outgoing,Rejected,16481,NEOMA Business School,"3,91"
First Semester 2022,3,1474,Exchange Student-Universität St. Gallen-School of Management-Outgoing,Rejected,16481,Universität St. Gallen,"3,91"
Second Semester 2022,1,981,Exchange Student-Maastricht University-School of Business and Economics-School of Management-Outgoing,Selected,19065,Maastricht University,"3,93"
Second Semester 2022,2,1532,Exchange Student-NEOMA Business School-School of Management-Outgoing,Rejected,19065,NEOMA Business School,"3,93"
Second Semester 2022,3,997,Exchange Student-Tilburg University-School of Management-Outgoing,Rejected,19065,Tilburg University,"3,93"
Second Semester 2021,1,686,SMILE-Exchange Student Undergraduate-Universidade de São Paulo-School of Engineering-Outgoing,Rejected,15229,Universidade de São Paulo,"3,39"
Second Semester 2021,2,710,Exchange Student Undergraduate-Universidade Estadual de Campinas-Universidad de los Andes-Outgoing,Selected,15229,Universidade Estadual de Campinas (UNICAMP),"3,39"
Second Semester 2021,3,692,Exchange Student-Universidade Federal do Rio Grande do Sul-Universidad de los Andes-Outgoing,Rejected,15229,Universidade Federal do Rio Grande do Sul (UFRGS),"3,39"
Second Semester 2021,1,1062,Exchange Student-Fundación ESADE-Universidad Ramón Llull-School of Management-Outgoing,Rejected,15134,Universitat Ramon Llull,"3,97"
Second Semester 2021,2,2421,CINDA-Instituto Tecnológico y de Estudios Superiores de Monterrey (ITESM)-Universidad de los Andes-Outgoing,Selected,15134,Instituto Tecnológico y de Estudios Superiores de Monterrey (ITESM),"3,97"
Second Semester 2021,3,149,Exchange Student-Nova School of Business and Economics-School of Management-Outgoing,Rejected,15134,Universidade Nova de Lisboa,"3,97"
