Institution: ID,Country,Region 1,Region 2,Continent,City,Name,Institution type,Official Language,Language requirement 1,Language cerf score 1,Language requirement 2,Language cerf score 2,Language requirement 3,Language cerf score 3,Minimum GPA/4
1672,Australia,Australia and New Zealand,,Oceania,Canberra,University of Canberra,partner university,English,,,,,,,"2,6"
696,New Zealand,Australia and New Zealand,,Oceania,Christchurch,University of Canterbury,Partner University,"English, Māori language",English,B1,,,,,"2,6"
1126,South Africa,Southern Africa,Sub-Saharan Africa,Africa,Cape Town,University of Cape Town,Non Partner University - Potential,"Afrikaans, English, Xhosa, German, Zulu, Sotho language, South African English, Portuguese, Tswana, Venda Language, Tsonga, Swati Language, Northern Sotho language, Southern Ndebele language, Telugu, Tamil, Greek, Arabic, Sanskrit, Hindi, Urdu, Hebrew, Gujarati, Khoisan languages, Nama, Languages of South Africa, Khoe languages, South African Sign Language",,,,,,,"2,6"
920,United States,Northern America,,North America,Orlando,University of Central Florida,partner university,English,,,,,,,"2,6"
1673,United Kingdom,Northern Europe,,Europe,Preston,University of Central Lancashire,partner university,English,,,,,,,"2,6"
605,United States,Northern America,,North America,Chicago,University of Chicago,Partner University,English,,,,,,,"2,6"
606,United States,Northern America,,North America,Argonne,University of Chicago - Argonne National Laboratory,partner university,English,,,,,,,"2,6"
2717,China,Eastern Asia,,Asia,Beijing,University of Chinese Academy of Sciences,Partner University,Standard Chinese,,,,,,,"2,6"
919,United States,Northern America,,North America,Cincinnati,University of Cincinnati,partner university,English,,,,,,,"2,6"
1674,Sri Lanka,Southern Asia,,Asia,Colombo,University of Colombo,partner university,"Tamil, Sinhala Language",,,,,,,"2,6"
918,United States,Northern America,,North America,Boulder,University of Colorado at Boulder,partner university,English,,,,,,,"2,6"
950,United States,Northern America,,North America,Denver,University of Colorado at Denver and Health Sciences Center,Partner University,English,,,,,,,"2,6"
607,United States,Northern America,,North America,Storrs,University of Connecticut,partner university,English,,,,,,,"2,6"
670,Netherlands,Western Europe,,Europe,"Willemstad, Curaçao ",University of Curaçao Dr. Moises da Costa Gomez,Partner University,Dutch,,,,,,,"2,6"
608,United States,Northern America,,North America,Dayton,University of Dayton,Partner University,English,,,,,,,"2,6"
735,United States,Northern America,,North America,Newark,University of Delaware,"GE3, partner university",English,,,,,,,"2,6"
1675,India,Southern Asia,,Asia,Delhi,University of Delhi,partner university,"Hindi, English",,,,,,,"2,6"
1676,United States,Northern America,,North America,Denver,University of Denver,partner university,English,,,,,,,"2,6"
1843,United Arab Emirates,Western Asia,,Asia,Dubai,University of Dubai,Non Partner University - Potential,Arabic,,,,,,,"2,6"
939,United Kingdom,Northern Europe,,Europe,Dundee,University of Dundee,partner university,English,,,,,,,"2,6"
938,United Kingdom,Northern Europe,,Europe,Norwich,University of East Anglia,partner university,English,,,,,,,"2,6"
1677,United Kingdom,Northern Europe,,Europe,London,University of East London,partner university,English,,,,,,,"2,6"
519,United Kingdom,Northern Europe,,Europe,Edinburgh,University of Edinburgh,Non Partner University - Potential,English,,,,,,,"2,6"
1678,China,Eastern Asia,,Asia,Chengdu,University of Electronic Science and Technology of China,partner university,Standard Chinese,,,,,,,"2,6"
520,United Kingdom,Northern Europe,,Europe,Colchester,University of Essex,Partner University,English,English,B2,,,,,"2,6"
936,United Kingdom,Northern Europe,,Europe,Exeter,University of Exeter,Partner University,English,English,B2,,,,,"2,6"
609,United States,Northern America,,North America,Gainesville,University of Florida,"GE3, Partner University",English,,,,,,,"2,6"
704,United States,Northern America,,North America,Gainesville,University of Florida - Institute of Food and Agricultural Sciences,"Partner University, Research Center, SURF",English,,,,,,,"2,6"
917,United States,Northern America,,North America,Athens,University of Georgia,Partner University,English,,,,,,,"2,6"
1679,Ghana,Western Africa,Sub-Saharan Africa,Africa,Accra,University of Ghana,partner university,English,,,,,,,"2,6"
934,United Kingdom,Northern Europe,,Europe,Glasgow,University of Glasgow,Partner University,English,,,,,,,"2,6"
487,Sweden,Northern Europe,,Europe,Göteborg,University of Gothenburg,Partner University,Swedish,,,,,,,"2,6"
1680,United Kingdom,Northern Europe,,Europe,London,University of Greenwich,partner university,English,,,,,,,"2,6"
1119,Canada,Northern America,,North America,Guelph,University of Guelph,Non Partner University - Potential,"French, English",,,,,,,"2,6"
1681,Israel,Western Asia,,Asia,Haifa,University of Haifa,Non Partner University - Potential,"Hebrew, Arabic, Modern Hebrew",,,,,,,"2,6"
1263,United States,Northern America,,North America,Honolulu,University of Hawaii,partner university,English,,,,,,,"2,6"
1264,United States,Northern America,,North America,Honolulu,University of Hawaii at Manoa,partner university,English,,,,,,,"2,6"
1682,United Kingdom,Northern Europe,,Europe,Hatfield,University of Hertfordshire,partner university,English,,,,,,,"2,6"
916,United States,Northern America,,North America,Houston,University of Houston,partner university,English,,,,,,,"2,6"
1683,United Kingdom,Northern Europe,,Europe,Huddersfield,University of Huddersfield,partner university,English,,,,,,,"2,6"
521,United Kingdom,Northern Europe,,Europe,Hull,University of Hull,Partner University,English,,,,,,,"2,6"
1684,Nigeria,Western Africa,Sub-Saharan Africa,Africa,Ibadan,University Of Ibadan,partner university,English,,,,,,,"2,6"
915,United States,Northern America,,North America,Moscow,University of Idaho,partner university,English,,,,,,,"2,6"
914,United States,Northern America,,North America,Chicago,University of Illinois at Chicago,partner university,English,,,,,,,"2,6"
868,United States,Northern America,,North America,Springfield,University of Illinois at Springfield,partner university,English,,,,,,,"2,6"
610,United States,Northern America,,North America,Urbana-Champaign,University of Illinois at Urbana-Champaign,"GE3, partner university",English,,,,,,,"2,6"
2380,China,Eastern Asia,,Asia,Beijing,University of International Business and Economics,partner university,Standard Chinese,,,,,,,"2,6"
913,United States,Northern America,,North America,Iowa City,University of Iowa,partner university,English,,,,,,,"2,6"
1685,South Africa,Southern Africa,Sub-Saharan Africa,Africa,Johannesburg,University of Johannesburg,partner university,"Afrikaans, English, Xhosa, German, Zulu, Sotho language, South African English, Portuguese, Tswana, Venda Language, Tsonga, Swati Language, Northern Sotho language, Southern Ndebele language, Telugu, Tamil, Greek, Arabic, Sanskrit, Hindi, Urdu, Hebrew, Gujarati, Khoisan languages, Nama, Languages of South Africa, Khoe languages, South African Sign Language",,,,,,,"2,6"
1686,Jordan,Western Asia,,Asia,Amman,University of Jordan,partner university,"Arabic, Modern Standard Arabic",,,,,,,"2,6"
912,United States,Northern America,,North America,Lawrence,University of Kansas,partner university,English,,,,,,,"2,6"
1687,Pakistan,Southern Asia,,Asia,Karachi,University of Karachi,partner university,"Urdu, English",,,,,,,"2,6"
705,United Kingdom,Northern Europe,,Europe,Canterbury,University of Kent,Partner University,English,,,,,,,"2,6"
911,United States,Northern America,,North America,Lexington,University of Kentucky,Partner University,English,,,,,,,"2,6"
1688,South Africa,Southern Africa,Sub-Saharan Africa,Africa,Durban,University of KwaZulu-Natal,partner university,"Afrikaans, English, Xhosa, German, Zulu, Sotho language, South African English, Portuguese, Tswana, Venda Language, Tsonga, Swati Language, Northern Sotho language, Southern Ndebele language, Telugu, Tamil, Greek, Arabic, Sanskrit, Hindi, Urdu, Hebrew, Gujarati, Khoisan languages, Nama, Languages of South Africa, Khoe languages, South African Sign Language",,,,,,,"2,6"
932,United Kingdom,Northern Europe,,Europe,Leeds,University of Leeds,"GE3, Partner University",English,,,,,,,"2,6"
522,United Kingdom,Northern Europe,,Europe,Leicester,University of Leicester,Partner University,English,,,,,,,"2,6"
1689,Ireland,Northern Europe,,Europe,Limerick,University of Limerick,partner university,"Irish, English",,,,,,,"2,6"
1690,United Kingdom,Northern Europe,,Europe,Lincoln,University of Lincoln,Partner University,English,,,,,,,"2,6"
523,United Kingdom,Northern Europe,,Europe,Liverpool,University of Liverpool,Non Partner University - Potential,English,,,,,,,"2,6"
1741,United Kingdom,Northern Europe,,Europe,London,University of London,partner university,English,,,,,,,"2,6"
909,United States,Northern America,,North America,Louisville,University of Louisville,partner university,English,,,,,,,"2,6"
908,United States,Northern America,,North America,Orono,University of Maine,partner university,English,,,,,,,"2,6"
1109,Canada,Northern America,,North America,Winnipeg,University of Manitoba,Partner University,"French, English",,,,,,,"2,6"
907,United States,Northern America,,North America,Baltimore,University of Maryland Baltimore,partner university,English,,,,,,,"2,6"
1735,United States,Northern America,,North America,Catonsville/Arbutus,University of Maryland Baltimore County,partner university,English,,,,,,,"2,6"
736,United States,Northern America,,North America,College Park,"University of Maryland, College Park","GE3, partner university",English,,,,,,,"2,6"
611,United States,Northern America,,North America,Boston,University of Massachusetts,partner university,English,,,,,,,"2,6"
1094,United States,Northern America,,North America,Worcester,University of Massachusetts Medical School (UMMS),partner university,English,,,,,,,"2,6"
906,United States,Northern America,,North America,Amherst,"University of Massachusetts, Amherst",partner university,English,,,,,,,"2,6"
905,United States,Northern America,,North America,Boston,"University of Massachusetts, Boston",partner university,English,,,,,,,"2,6"
945,United States,Northern America,,North America,Newark,University of Medicine and Dentistry of New Jersey,partner university,English,,,,,,,"2,6"
68,Australia,Australia and New Zealand,,Oceania,Melbourne,University of Melbourne,Partner University,English,English,B2,,,,,"2,6"
904,United States,Northern America,,North America,Memphis,University of Memphis,partner university,English,,,,,,,"2,6"
612,United States,Northern America,,North America,Coral Gables,University of Miami,"GE3, Partner University",English,English,B2,,,,,"2,6"
613,United States,Northern America,,North America,Ann Arbor,University of Michigan,partner university,English,,,,,,,"2,6"
2855,China,Eastern Asia,,Asia,Shanghai,University of Michigan - Shanghai Jiao Tong University Joint Institute,GE3,Standard Chinese,,,,,,,
740,United States,Northern America,,North America,Minneapolis,"University of Minnesota, Twin Cities","GE3, partner university",English,,,,,,,"2,6"
903,United States,Northern America,,North America,Columbia,University of Missouri,partner university,English,,,,,,,"2,6"
902,United States,Northern America,,North America,Missoula,University of Montana-Missoula,partner university,English,,,,,,,"2,6"
1691,Kenya,Eastern Africa,Sub-Saharan Africa,Africa,Nairobi,University of Nairobi,partner university,"Swahili, English",,,,,,,"2,6"
614,United States,Northern America,,North America,Lincoln,University of Nebraska - Lincoln,partner university,English,,,,,,,"2,6"
901,United States,Northern America,,North America,Omaha,University of Nebraska Medical Center,partner university,English,,,,,,,"2,6"
900,United States,Northern America,,North America,Reno,"University of Nevada, Reno",partner university,English,,,,,,,"2,6"
852,Australia,Australia and New Zealand,,Oceania,Armidale,University of New England,partner university,English,,,,,,,"2,6"
742,United States,Northern America,,North America,Durham,University of New Hampshire,"GE3, partner university",English,,,,,,,"2,6"
615,United States,Northern America,,North America,Albuquerque,University of New Mexico,Partner University,English,English,B2,,,,,3
860,United States,Northern America,,North America,New Orleans,University of New Orleans,partner university,English,,,,,,,"2,6"
69,Australia,Australia and New Zealand,,Oceania,Sydney,University of New South Wales,"GE3, Partner University",English,English,B2,,,,,3
2837,Czech Republic,Eastern Europe,,Europe,Prague,University of New York in Prague,partner university,"Czech, Slovak",,,,,,,"2,6"
708,Australia,Australia and New Zealand,,Oceania,Newcastle,University of Newcastle,"GE3, partner university",English,,,,,,,"2,6"
1764,United States,Northern America,,North America,Florence,University of North Alabama,partner university,English,,,,,,,"2,6"
616,United States,Northern America,,North America,Chapel Hill,University of North Carolina at Chapel Hill,partner university,English,,,,,,,"2,6"
1692,United States,Northern America,,North America,Greensboro,University of North Carolina at Greensboro,partner university,English,,,,,,,"2,6"
851,United States,Northern America,,North America,Grand Forks,University of North Dakota (UND),partner university,English,,,,,,,"2,6"
617,United States,Northern America,,North America,Denton,University of North Texas,partner university,English,,,,,,,"2,6"
2419,United States,Northern America,,North America,Cedar Falls,University of Northern Iowa,Partner University,English,,,,,,,"2,6"
618,United States,Northern America,,North America,Notre Dame,University of Notre Dame,Partner University,English,,,,,,,"2,6"
619,United States,Northern America,,North America,Norman,University of Oklahoma,Partner University,English,English,B2,,,,,"2,6"
620,United States,Northern America,,North America,Eugene,University of Oregon,partner university,English,,,,,,,"2,6"
1106,New Zealand,Australia and New Zealand,,Oceania,Dunedin,University of Otago,partner university,"English, Māori language",,,,,,,"2,6"
123,Canada,Northern America,,North America,Ottawa,University of Ottawa,Partner University,"French, English",English,B2,,,,,"2,5"
524,United Kingdom,Northern Europe,,Europe,Oxford,University of Oxford,partner university,English,,,,,,,"2,6"
621,United States,Northern America,,North America,Philadelphia,University of Pennsylvania,partner university,English,,,,,,,"2,6"
622,United States,Northern America,,North America,Philadelphia,University of Pennsylvania - Law School,partner university,English,,,,,,,"2,6"
623,United States,Northern America,,North America,Pittsburgh,University of Pittsburgh,"GE3, Partner University",English,English,B2,,,,,3
1469,United States,Northern America,,North America,,University of Portland,"GE3, partner university",English,,,,,,,"2,6"
1693,United Kingdom,Northern Europe,,Europe,Portsmouth,University of Portsmouth,partner university,English,,,,,,,"2,6"
1098,South Africa,Southern Africa,Sub-Saharan Africa,Africa,Pretoria,University of Pretoria,partner university,"Afrikaans, English, Xhosa, German, Zulu, Sotho language, South African English, Portuguese, Tswana, Venda Language, Tsonga, Swati Language, Northern Sotho language, Southern Ndebele language, Telugu, Tamil, Greek, Arabic, Sanskrit, Hindi, Urdu, Hebrew, Gujarati, Khoisan languages, Nama, Languages of South Africa, Khoe languages, South African Sign Language",,,,,,,"2,6"
857,United States,Northern America,,North America,San Juan,University of Puerto Rico,partner university,English,,,,,,,"2,6"
624,United States,Northern America,,North America,Mayagüez,University of Puerto Rico at Mayagüez,Partner University,English,,,,,,,"2,6"
525,United Kingdom,Northern Europe,,Europe,Reading,University of Reading,Partner University,English,,,,,,,"2,6"
